	SKMES1_LUNG	HS683_CENTRAL_NERVOUS_SYSTEM	COLO205_LARGE_INTESTINE	NCIH2030_LUNG	KP4_PANCREAS	HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCIH1838_LUNG	BT474_BREAST	SNU245_BILIARY_TRACT	RERFLCMS_LUNG	ACCMESO1_PLEURA	DMS114_LUNG	NCIH2452_PLEURA	SW1990_PANCREAS	BICR16_UPPER_AERODIGESTIVE_TRACT	NCIH2052_PLEURA	KYSE520_OESOPHAGUS	SW1353_BONE	LN18_CENTRAL_NERVOUS_SYSTEM	NCIH1915_LUNG	NCIH1373_LUNG	HCC1806_BREAST	HCC827_LUNG	HT144_SKIN	NH6_AUTONOMIC_GANGLIA	CAPAN2_PANCREAS	HEC50B_ENDOMETRIUM	T98G_CENTRAL_NERVOUS_SYSTEM	CGTHW1_THYROID	HUPT4_PANCREAS	TE10_OESOPHAGUS	G401_SOFT_TISSUE	HEC251_ENDOMETRIUM	YH13_CENTRAL_NERVOUS_SYSTEM	JMSU1_URINARY_TRACT	OE21_OESOPHAGUS	SNU1041_UPPER_AERODIGESTIVE_TRACT	NCIH2342_LUNG	JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OV7_OVARY	COLO680N_OESOPHAGUS	SW1710_URINARY_TRACT	NCIH747_LARGE_INTESTINE	NCIH1341_LUNG	YD38_UPPER_AERODIGESTIVE_TRACT	KMRC2_KIDNEY	NCIH1944_LUNG	AN3CA_ENDOMETRIUM	BICR6_UPPER_AERODIGESTIVE_TRACT	BFTC909_KIDNEY	LI7_LIVER	DMS53_LUNG	LOVO_LARGE_INTESTINE	CAL851_BREAST	HLF_LIVER	SKNSH_AUTONOMIC_GANGLIA	NCIH1581_LUNG	SW1088_CENTRAL_NERVOUS_SYSTEM	YD8_UPPER_AERODIGESTIVE_TRACT	SH4_SKIN	KMBC2_URINARY_TRACT	MDAMB435S_SKIN	U2OS_BONE	G361_SKIN	JHH1_LIVER	KYSE410_OESOPHAGUS	NCIH661_LUNG	HDQP1_BREAST	L33_PANCREAS	LS513_LARGE_INTESTINE	NCIH2291_LUNG	NCIH211_LUNG	HCC1500_BREAST	A498_KIDNEY	HUH28_BILIARY_TRACT	NCIH1650_LUNG	MSTO211H_PLEURA	KYSE180_OESOPHAGUS	TE5_OESOPHAGUS	CAPAN1_PANCREAS	HCC1428_BREAST	ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	Unnamed: 145	PC3_PROSTATE	CFPAC1_PANCREAS	M059K_CENTRAL_NERVOUS_SYSTEM	MFE319_ENDOMETRIUM	Unnamed: 523	RMGI_OVARY	KPNSI9S_AUTONOMIC_GANGLIA	NCIH2087_LUNG	JHUEM2_ENDOMETRIUM	CJM_SKIN	SKMEL5_SKIN	SNU410_PANCREAS	HCT8_LARGE_INTESTINE	Unnamed: 442	GMS10_CENTRAL_NERVOUS_SYSTEM	SCC25_UPPER_AERODIGESTIVE_TRACT	Unnamed: 494
masitinib	-0.18788463328955926	-0.12692696792626093	0.3704706487534299	0.4017961156762359	0.27776419934674745	0.2273894619979108	0.10378086278899976	0.12875657290312936		0.14103276939990467	0.33110215653963243	0.21934643670692	0.18209453009601584	0.17320487056386785	0.4199987518611094	0.35353796393029113	0.4089925067260695	0.004724656573640123	-0.1900012188924511	0.4233852888257375	0.24643873242394146	0.1943707265927904	-0.08036208466262981	0.4382013880459836	-0.2352961507943468	0.20199043476320294	-0.14555292123171262	-0.12269379672047642	-1.1284952752148971	-0.1726452169487341	0.024620561240828	-0.22048005157410064	0.24643873242394146	0.5016989561327527	0.1376462324352766	-0.23614278503550398	0.4771465631392022	0.10716739975362784		0.2650646857293932	0.5410674483465495	-0.0037416858379288975	-0.09136832979766968	-0.478703495126961	0.024197244120249768	0.13849286667643307	-0.1489394581963407	0.4009494814350788	0.5465705709140695	0.2756476137438548	-0.1197305768764266	-1.654720787805981	0.0775352013131355	0.07160876162503735	-0.01728783369643963	-0.22259663717699246	-0.032103932916685785	-0.1256570165645255	-0.04057027532825482	0.06314241921346757	0.17574477328733795	0.3497281098450856	0.060602516489997475	0.02673714684372063	0.09319793477453887	-0.04818998349866738	-0.07358901073337445	0.5067787615796937	0.3463415728804576	-0.2175168317300508	0.0030313880913264693	-0.541354428972573	-0.0558096916690792		0.0936212518951171	0.307819714907818	0.022927292758514344	0.13468301259122753	0.2328925845654307		0.3662374775476454	0.5211715436793617	0.16939501647866154	0.6087981876391032	0.03943666046107416	0.3700473316328517	0.5427607168288624	0.3018932752197191	0.1943707265927904	0.1947940437133686	-0.33435235700970645	-0.031257298675528594	0.5364109600201861	0.21257336277766464	0.031816952290661595	0.3806302596473126	0.030547000928926163	0.4039127012791285	-0.061312814236599136	-0.05115320334271647
GW-405833	-0.3237694289952448	-0.15063272667865435	0.2544817577149315	0.4822263685861432	0.3827468452502053	-0.1328534076143591	0.43523816820193456	0.5258280320057244		0.1545789172584154	0.356501183774341	0.4873061740330849	-0.10237457493271032	-0.7686757227232064	0.724787078677601	0.250671903629726	0.4089925067260695	0.3425317187952513	0.29639015265219915	0.5220181779205189	-0.0558096916690792	0.4661403180041616	0.5203249094382044	0.3713172829945872	0.4911160281182912	0.18082457873427968	0.27310771102038395	0.3082430320283962	0.4627537810395342	-0.4363717830691152	0.2443221468210481	-0.14174306714650708	0.413648995052433	0.5385275456230787	-0.169681997104685	-0.386843679961435	0.4636004152806914	-0.2454557616882287		0.5016989561327527	0.4542874386279652	0.2231562907921255	-0.07528227921568885	-0.5333114036815823	0.373433868597479	0.5093186643031646	-0.4168991955225056	0.09658447173916618	0.5118585670266355	-0.1328534076143591	-0.2886341079872325	-0.2264064912621981	-0.3487451391093737	0.022927292758514344	0.5461472537934905	-0.10068130645039593	-0.4291753920192808	0.08769481220701893	-0.010514759767184264	-0.3220761605129304	0.12156018185329576	0.15119238029378734		-0.17645507103394034	0.5148217868706846	-0.0354904698813131	-0.027024127469744082	0.5410674483465495	0.32475239973095604	0.22442624215386092	0.4377780709254054	-0.6797791274017294	-0.169681997104685		0.3200959114045933	0.17024165071981798	-0.33562230837144114	0.3213658627663287	-0.27974444845508456	0.5732395495105119	0.465293683763005	0.5956753569011699	0.3848634308530979	0.2405122927358425	0.4271951429109437	0.4915393452388693	0.5072020787002727	0.07584193283082186	-0.07147242513048258	0.08346164100123367	-0.19084785313360836	-0.4037763647845738	0.08219168963949824	0.11097725383883413	0.21807648534518456	-0.08120871890378703	-0.047766666378088414	0.5139751526295281	-0.08163203602436524	-0.17052863134584226
JW-74	0.12367676745618765	0.12156018185329576				0.6219210183770351		-0.4058929503874657		0.3200959114045933		0.6041416993127398	0.4470910475781309	0.28157405343195296	1.7559875844067296	0.2828440047936884	0.3366052791071539			0.5736628666310911	0.3861333822148333			0.6159945786889368	-0.480820080729853	0.4576739755925925	0.4970424678063893	0.4682569036070542		-0.0807854017832088		-0.27635791149045724		0.6443568257676937		0.6096448218802597		0.250671903629726		0.5880556487307581			-0.8918610048115377	0.12833325578255114		0.3357586448659959	0.17616809040791692	0.3230591312486424	0.4564040242308571			-0.0012017831144580415	-0.009668125526027062	0.6960015144782657	0.5114352499060573	0.11648037640635404		0.01869412155272984	0.11775032776808947	1.4685552595339562	0.5215948607999399	0.8792978276887382		0.4407412907694545	0.6130313588448877	0.5694296954253064	0.06441237057520299		0.485189588430193				0.7523026915152006			0.3141694717164944			0.6007551623481124	-0.1366632616995654	0.6507065825763708			0.7679654249766039		0.4098391409672267	0.5969453082629061	0.356077866653762	0.3196725942840151	0.37174060011516535	-0.4689672013536566		0.121983498973874	0.7044678568898348		0.7070077596133064	0.6926149775136378	0.5440306681905986	0.05552271104305575	0.5448773024317558
IC-87114	0.6422402401648011	0.6515532168175273	0.6447801428882719	0.14907579469089546	0.6621361448319889	1.0405816506291323	0.790824549487841	1.3314005124665342		0.5088953471825857	1.2027121078106822	0.5503804249992758	0.607951553397946	0.7607690339267704	0.3662374775476454	0.4864595397919276	1.0439681875937596	0.0775352013131355	0.9241694424700556	0.7091243452161983	0.7260570300393371	0.7916711837289974	0.6430868744059582	0.6655226817966162	1.5587218062171668	0.4741833432951523	0.7226704930747092	0.7269036642804936	1.3606093937864474	0.5588467674108448	0.811143771275607	0.7971743062965173	0.847972360765933	0.6333505806326538	0.5855157460072873	1.5053838490242817	0.7611923510473486	1.653544841226742	-1.80940086366535	1.3191243159697588	1.2742527011884428	0.6786455125345487	-0.6268644873294219	1.5502554638055976	0.7827815241968501	0.6316573121503394	0.7214005417129736	1.0109494521886402	0.9529550066693908	1.4448495007815616	0.8428925553189912	0.11986691337098135	0.547417205155226	1.151490736220689	0.8818377304122098	1.3356336836723193	0.7357933238126408	0.4796864658626723	0.6071049191567888	0.9533783237899698	0.3361819619865749	0.687958489187275	0.20072048340146756	0.6816087323785979	0.3548079152920266	0.5186316409558909	0.6130313588448877	1.0067162809828554	0.9880903276774029	0.9322124677610456	0.5757794522339829	0.6515532168175273	0.4860362226713494	0.6282707751857122	1.5189299968827925	0.5389508627436569	0.06737559041925283	0.7438363491036316	1.9756891699869483	0.8356961642691576	1.240387331542166	0.8818377304122098	0.9457586156195572	0.4555573899897006	0.7400264950184253	0.8141069911196561	0.3209425456457497	0.2553283919560887	0.5791659891986108	0.8196101136871761	0.18421111569890766	0.7273269814010718	1.6239126427862496	0.9749674969394712	0.3967163102292942	0.7548425942386715	0.5482638393963839	0.7599223996856139	0.5207482265587835	0.4995823705298609
veliparib	0.7434130319830533	0.705314491130992	1.0096795008269053	0.4293117285138357	0.6134546759654661	0.7878613296437919	0.5905955514542289	1.509193703109488	0.9919001817626092	1.0600542381757412	0.7738918646647022	0.6731423899670296	0.14314935500279655	0.6574796565056262	0.8674449483125418	0.3057031293049254	0.7027745884075212	0.5194782751970479	0.7578058140827205	0.7417197635007398	0.7476462031888379	0.8564387031775019	0.10970730247709867	0.9440653471372435	0.4991590534092819	0.7514560572740442	0.8196101136871761	0.6972714658400012	1.2365774774569591	0.7400264950184253	0.5211715436793617	0.5397974969848142	0.724787078677601	0.6909217090313241	0.7091243452161983	0.5817058919220818	0.5156684211118417	0.6113380903625734	0.4521708530250726	0.7586524483238778	0.8196101136871761	0.9758141311806284	1.1074657556805287	0.6574796565056262	0.7836281584380066	0.7192839561100809	0.6562097051438908	0.7929411350907328	0.7963276720553608	1.6725941116527734	0.9148564658173294	0.7709286448206529	0.2426288783387352	0.7679654249766039	1.052857847125907	0.4398946565282973	0.8594019230215509	0.5762027693545618	0.4424345592517689	-0.25942522666731843	0.7078543938544629	0.7002346856840503	0.5952520397805925	0.7823582070762719	0.8196101136871761	0.9478752012224498	0.8196101136871761	1.208215230378202	0.8196101136871761	0.5787426720780319	0.5982152596246416	0.6295407265474467	0.828499773219324	1.2420806000244788	0.7311368354862781	0.5127052012677926	0.6756822926904997	0.3438016701569867	0.4199987518611094	0.5440306681905986	0.5520736934815894	0.8196101136871761	0.6989647343223149	0.8217266992900687	0.8196101136871761	0.5254047148851462	1.190859228434486	0.8196101136871761	0.4102624580878049	0.3497281098450856	0.09150466629222448	-0.6907853725367693	0.4775698802597804	0.6570563393850473	1.2700195299826575	0.4724900748128386	0.5588467674108448	0.6608661934702535	1.0016364755359135	0.8086038685521362
rigosertib	-1.420499424989919		-1.7622856681449677	-0.6628464425785914	-1.7031482664001567	-1.443824198333792	-0.8207437285543567	0.0741486643485082	0.08007510403660636	-2.2529102108954033	0.3484581584833502	-2.1495785017622007	-1.8474147410932957	-0.6649630281814832	-1.3252954045718237	-0.8469893900302209	-0.5460109172989365	-1.8324293150248188	-2.7623300337995214	-0.5591337480368682	-1.8102051661944496	-1.8388214035455528	-2.5148588451093548	-0.7690990398437846	-3.0597949744300057	-0.284824253902027	-2.6146346904296967	0.14907579469089546	-0.6835889814869349	-2.1244757965118986	-2.5590108207856868	-2.5619317089176787	-2.6911704258302827	-2.6635278178565094	-1.821550065025952		-0.04861330061924486	-0.12227047959989745	-3.413942077505945	-1.9243737936144605	-0.1531726294021252	-1.6240302965640427	-0.07909213330089439	-3.5344604617346325	-2.4415826515372223	0.5863623802484452	-1.2491406545797583	-2.2123564307439865	-2.328980297463352	-0.8732350515060859	-1.7510677644496382	-1.1822565495283612	-3.1338754705312364		-2.0647034190862192	-3.4859483197163414	-1.6540434804130555	-1.1323051293001036	-0.6031587285770285	-0.4380650515514281	-0.2903273764695462	-1.4243092790751253	-2.6615382273897903	-2.9388109413686814	-2.179041373354462	-1.419271805340241	-3.051413295442552	-0.1938110729776574	-1.9828762196784036	-2.158806814990811	-0.4723537383182839	-3.566082250641843	-1.7610580484952898	0.21299667989824286	-0.8592655865269963	-1.1153724444769648	-2.9945194744368067	-2.6643321203856076	-1.5496111467663491		0.09192798341280344	-2.881112817833838	-0.9744078433243376	-0.0354904698813131	0.08684817796586174	-1.6123890757481352	-1.9530746943896795	-0.24037595624128774	-1.569718709993826	-3.654936514251263	-1.9595514463345305	-3.4324410356752235	-2.902532664135108	-1.3000657041853474	-0.03464383564015665	-0.045650080775196535	-0.007128222802556206	0.5855157460072873	-1.7169060728189571	-0.77587211377304
QS-11			0.8196101136871761	0.5211715436793617	0.7112409308190909		0.436084802443091				0.6646760475554598							0.8615185086244437	0.21722985110402734			0.8196101136871761	1.035501845182191						1.1121222440068923		0.8196101136871761		0.9355990047256736		0.5258280320057244		0.947028566981292		0.056792662404791174		1.3402901719986822				0.5139751526295281					1.5388259015499803	0.23670243865063625						0.7391798607772688						0.3167093744399652					1.0096795008269053		0.6532464852998411	1.8597002789484527	0.2341625359271661			1.6505816213826936			0.8682915825536991				0.3272923024544269	0.08515490948354808		0.04197656318454502							0.6418169230442229								
tivantinib	-0.6691961993872678	-1.156010888052497				-1.1246854211296908		0.12367676745618765		-0.7386202071621351		-0.9062537869112056		-0.11465077142948565	-0.3208062091511957		-0.14724618971402706			-0.1197305768764266				-0.3601747013649925	-1.1788700125637332	-0.04649671501635298		-0.33646894261259835				-1.2992614016562478		-0.8715417830237716		-1.3311795125478638		0.07245539586619379		-0.3508617247122663			-0.6154349250738038	-1.9405021759085		0.3344886935042605	-0.9629782810687194	-1.3928991487282032	-1.2347478724800909			-1.0425618997374697		-0.9299595456635992	-0.915566763563932	-1.8411919794207927				-0.4325619289839089	-0.6073918997828129				-0.5929991176831451								-0.6962884951042893	0.6358904833561246					-0.6594599056139641	-0.2822843511785554	-0.011784711128919694			-0.05411642318676555		-0.31445645234251857	-0.6399873180673544	-0.1320067733732019					-0.9312294970253344			0.28411395615542384	-0.3216528433923522	0.08007510403660636		-1.2976104648859919
brefeldin A	-3.5930898829347493	-3.760808126107935		-0.7779886993759318	-2.517271752696651	-1.5297999055232776	-1.8953342391427777	-1.7782870553028336	-1.04806502230499	-2.701584026996513		-2.0146250037217874	-2.1630399861965954	-1.4662600057244508	-2.501397360674959	-1.417112888025291	-1.6211094084320514	-2.0933196564373238	-2.365258574696926	-1.4256215621489186	-1.0594945845606083	-1.5595590990999433	-1.6797388296321676	-1.3171253841446586	-2.540765852888756	-1.391417538806179	-2.056533398659055	-0.6751226390753667	-1.5518123957933574	-1.4524175358815348	-2.1768824560395115	-2.7272793762156247	-1.387353694448625	-2.108178087369627	-2.5057151953048598	-2.3787200591313207	-2.1416624716073835	-1.6541281438371709	-2.105087872389404	-2.953076728332176	-1.2398276779270323	-2.724866468628328	-2.3215299161411718	-1.4727367576693011	-2.4880628713767368	-2.4915764034775387	-2.103944916163843	-2.1568595562361503	-1.8443668578251315		-2.0924306904841083	-2.1814542809417587	-1.6843106545344149	-2.1413238179109206	-2.758858833410778	-3.5300156319685585	-2.9197193392305936	-0.9396958394369044	-1.9886333325182703	-2.3760954929837346	-2.041378645742346	-1.3975556370545663	-2.480400831494267	-3.5711197243767274	-2.920269651487345	-2.131968509546137	-1.7422204366295486	-1.093359954206885	-1.4310400212923229	-3.189457008463188	-1.1725202557550571	-2.825234957917482	-3.076389005556681	-0.2971004503988016	-0.3288492344421858	-1.0463717538226758		-2.381132966718618	-2.37207398033824		-1.4328179531987522	-1.9205639395292542	-2.3669095114671816	-0.4609241760626658	-1.0053099931265652	-2.115501473555635	0.3128995203547597	-0.9189533005285592	-2.82328769916282		-1.084470294674737	-2.3640732867593064	-1.1056361507036605	-3.3766901708950408	0.7679654249766039	-1.4679109424947063	-1.449200325765139	-0.12523369944394652	-3.102676998744604	-1.7640636000513974
chlorambucil	0.6574796565056262	0.3611576721007037	0.4957725164446538	0.6735657070876071	-0.6903620554161911	-0.13496999321725173	0.5436073510700205	0.396292993108716		0.12029023049156035	0.8733713880006407	-0.051576520463294695	-0.8558790495623689	0.18802096978411328	0.5618099872548932	-0.014747930972968025	1.6438085474534374	0.3340653763836823	0.9385622245697236	0.8014074775023026	0.5228648121616754	0.6253075553416629	0.5499571078786968	0.6934616117547949	-0.8105841176604742	0.7819348899556929	0.6765289269316569	0.7518793743946224	-0.005858271440820777	0.17532145616675973	0.6557863880233118	-0.17984160799856844	0.6697558530024015	0.5296378860909307	-0.03083398155495037	0.6883818063078532	0.6735657070876071	1.6344955708007118	-0.7022149347923882	0.37258723435632257	0.2604081974030304	0.2671812713322858	0.4246552401874729	-0.0443801294134611	0.7031979055280994	0.7679654249766039	0.5702763296664629	0.6214977012564568	0.4919626623594483	0.802677428864038	-0.053693106066187324		-0.0867118414713062	0.6634060961937236	0.3488814756039284	-0.4219790009694472	-0.8033877266106397	0.41195572657011936	0.5169383724735772	0.5596934016520012	0.20368370324551666	0.5580001331696876	0.5397974969848142	0.2824206876731102	0.679068829655127	0.6346205319943893	-0.25942522666731843	0.15711881998188626	0.17278155344328888	-0.03083398155495037	0.6464734113705856	-0.6653863453020615	0.5173616895941554		0.07457198146908643	-0.23402619943261135	-0.42155568384886893	0.5571534989285312	-0.1916944873747648		0.802677428864038	0.6346205319943893	0.2074935573307229	0.7142041506631392	0.6083748705185242	1.0706371661902028	0.7950577206936255	0.6333505806326538	0.5893256000924936	-0.031257298675528594	-0.3309658200450784	-0.8901677363292241	-0.13793321306130082	0.5131285183883709	-0.12735028504683915	-0.04607339789577476	0.3780903569238425	0.7671187907354468	-0.2073572208361674	-0.8215903627955139
bleomycin A2	-0.427058806416389	-0.9007506643436856	0.03520348925528965	0.4293117285138357	0.2578682946795596	-1.2923190008787615	-0.4461080768424197	0.8196101136871761	1.0232256486854152	-0.10406784341502398	0.4949258822034974	-1.670637511539731		-0.92699632581955	-0.3288492344421858	0.05763929664594763	-0.5231517927876995	-0.5074890593262962	-1.1073294191859742	-0.8723884172649288	-0.6844356157280929	-1.9270406914741045	-0.6450671235142962	0.2489786351474116	-0.7437000126090768	-0.7500497694177539	0.1867510184223786	0.3708939658740082	-0.458384273339195	-0.061312814236599136	-0.38599704572027854	-2.739682567848574	0.0034547052119046945		-2.3931551729430467	-1.7502211302084816	-0.3127631838602049	0.2265428277567536		-1.5171003919059234	-0.34070211381838283		-0.5781830184628989	-0.007974857043713408	-1.5123169084433865	0.2828440047936884	-0.4985993997941489	0.35099806120682103	-1.4450941496955274	0.361580989221282	-1.4185098345232003	0.3569245008949192	-2.6927790308884805	-0.178994973757412	-0.2793211313345056		0.09616115461858796	-0.8258235340012984		0.8014074775023026	-0.8232836312778268	0.3255990339721132	0.6210743841358786	0.0474796857520642	0.250248586509147	-0.1133808200677502	-1.728504961922806	0.4741833432951523	-0.7479331838148613	-1.8917783753299184	-1.221625041742158	-1.1369616176264663	-0.2446091274470723		-0.6264411702088437		-2.6759733412015163	-0.5684467246895952	-1.8938526292207534	-1.035365508687636	-0.10279789205328854	0.7848981097997421	-1.790817242071956	-0.19550434145997106	0.0038780223324836717		0.6210743841358786	0.26210146588534405	-0.16502550877832228	-2.248592376265502	-2.672417477388657	-3.6981571922623235	-0.4245189036929181	-0.22428990565930615		0.2756476137438548	-0.12819691928799634		-1.9267867012017568	-0.6073918997828129
TW-37	-0.8550324153212118	-0.5731032130159572	0.8191867965665979	0.5402208141053924	-1.1640539133434875	-1.027745800517224	0.06822222466040928	0.32517571685153496		-0.04268686093114744	-0.2018540982686482	-0.8110074347810523	-0.7221108394595753	-0.4499179309276259	0.3150161059576516	1.0380417479056607	0.26802790557344225	0.3057031293049254	0.404759335520285	-0.29371391343417425	0.2265428277567536		0.02970036668776971	-0.4393350029131643	-0.7568228433470093	-0.8347131935334456		-0.7851850904257662	-0.2454557616882287	0.373433868597479	0.3700473316328517	-0.7094113258422218	-0.022790956263959567	-0.10618442901791586	-0.18407477920435292	-0.8897444192086458	0.6718724386052934	0.487729491153663	-1.164477230464066	-0.15782911772848793	0.16685511375519071	-0.43425519746622254	-1.2669199736440535	-0.9138734950816182	-0.07782218193915896	0.19310077523105496	-1.6063356409238632	-0.3309658200450784	-0.3038735243280577	0.4140723121730112	-0.3923468025289549	-0.5383912091285239	0.3886732849383034	-0.6929019581396619	-0.13581662745840814	0.2540584405943533	-1.4066569551470034	-0.5921524834419887	-0.18788463328955926	0.04070661182280959	-0.12311711384105466	0.4873061740330849		-0.5371212577667885	-0.6454904406348744	-0.21878678309178626		0.2985067382550918	-0.18026492511914666	-0.3487451391093737	0.5889022829719154	-1.342439747955251	-1.4037360670150119	0.08727149508643996	0.5389508627436569	0.11605705928577507		0.4331215825990419	-0.8325966079305538	-0.30006367024285063	-0.9113335923581474	-0.4710837869565485	-0.4283287577781244	-0.6746993219547877	1.035501845182191	-0.02914071307263671	-0.36991099513829695	-0.13454667609667276	0.7997142090199881		-0.8355598277746029	0.3759737713209499	-0.05326978894560835	-0.9265730086989716	0.5808592576809245	-0.3271559659598721	-0.7369269386798214	0.11055393671825514	0.17659140752849514	-1.2173918705363735
BMS-754807	-0.5519373569870346	-0.5578637966751329	-1.3158977644949816	0.17278155344328888	-0.4918263258648936	-0.23698941927666045	-0.5553238939516619	0.6875351720666968		-0.5824161896686835	0.18378779857832875	-0.546857551540093	-0.4706604698359703	-0.29837040176053625	0.1545789172584154	-0.5532073083487701	0.19818058067799668	-0.5764897499805852	-0.3102232811367341	-0.4266354892958107	-0.22005673445352167	0.15542555149957185	-0.8076208978164242	0.024620561240828	-2.5310718908275094	-0.8491059756331136	0.31247620323418074	0.02123402427620069	0.4068759211231777	-1.2533738257855431	-0.3754141177058169	-2.049971983290089	0.12917989002370833	-0.4152059270401919	-1.0628811215252356		-0.5392378433696812	-0.5151087674967088	-0.2221733200564143	-1.0675376098515992	0.44158792501061095	0.19013755538700589	-0.5053724737234043	-2.78967631978889	0.016154218829258982	-0.2158235632477372	-0.5739498472571144	-0.4486479795658905	-0.17095194846642045	-0.07528227921568885	-1.3548429395881996	-0.792804798596178	-0.3466285535064817	-0.6996750320689173	0.03139363517008337	-2.178660387945941	-0.6112017538680193	-0.2890574251078115	-0.5523606741076129	-1.1378082518676236	-0.3216528433923522	-0.3800706060321796	-1.4447978277111224	0.06737559041925283	-0.6395640009467755	-0.12946687064973178	0.2231562907921255	-0.2865175223843399	0.21638321686287013	-2.3537443490171923	0.02250397563793612	-1.1323051293001036	-0.08882842707419959	0.5838224775249736	-0.8313266565688183	0.0741486643485082	-0.5769130671011635	-0.05496305742792276		-0.8491059756331136	0.5774727207162973	0.3675074289093809	-0.4202857324871336	0.36539084330648813	0.5309078374526661	-0.4257888550546535	0.8115670883961853	-0.692478641019083	-0.6476070262377662	-2.0555174375696668	-0.6196680962795883	-1.5381815845107312	-0.1544425807638599	0.5846691117661308	0.30866634914897445	0.16389189391114162	-0.12354043096163288	-0.07485896209510988	-0.9515487188131004	-0.2302163453474051
linsitinib	0.2803041020702183	0.6600195592290963	0.3196725942840151	1.2044053762929965	1.3187009988491811	0.5512270592404322	0.04536310014917232	1.122281854900775		0.3645442090653318	1.2632464560534014	0.3501514269656631	0.5846691117661308	0.599061893865798	0.5994852109863771	0.2904637129641009	1.2365774774569591	0.5440306681905986	0.9144331486967512	0.6464734113705856	0.5719695981487766	0.6854185864638042	1.1176253665744122	0.7158974191454537	-0.9426590592809532	0.6519765339381055	0.29427356704930724	0.6833020008609123	0.7459529347065242	0.2434755125798916	0.29300361568757105	-0.09475486676229776	1.0211090630825237	0.7197072732306592	0.3810535767678916	1.951560094113978	0.3730105514769008	0.5004290047710174	-0.7995778725254334	0.4314283141167283	0.6824553666197543	0.7112409308190909	0.4987357362887037	-0.7166077168920554	0.9859737420745112	0.6354671662355457	0.3361819619865749	0.6126080417243087	0.6401236545619092		-0.08163203602436524	0.0661056390575174	1.6480417186592229	0.2409356098564208	0.6447801428882719	-0.5375445748873667	0.11563374216519685	0.7611923510473486	0.07203207874561632	0.1986038977985749	0.6617128277114107	0.6934616117547949	-1.076003952263168	0.4987357362887037	0.6871118549461178	0.6900750747901676	0.4178821662582168	0.3480348413627712	0.6604428763496752	-0.7839151390640308	0.3666607946682237	-0.2132836605242663	0.4839196370684575		0.564773207098943	0.6202277498947221	-0.6907853725367693	0.724787078677601	1.5807342964872466	0.12790993866197214	1.5595684404583248	0.2540584405943533	-0.0850185729889933	1.1434477109296983	0.701504637045785	0.9715809599748442	0.4729133919334169	1.2268411836836546	0.4961958335652328	-0.46685061575076403	0.436084802443091	0.8196101136871761	0.9889369619185602	0.7823582070762719	0.1905608725075841	1.6230660085450932	1.0177225261178953	1.0524345300053295	-0.01686451657586141	0.7188606389895027
COL-3	0.5190549580764691	0.35353796393029113				-0.5963856546477732		1.0829133626869782		-0.5159554017378651		0.1892909211458487	0.4699501720893679	0.144419306364532	0.511011932785479	-0.09433154964171953	0.29893005537567			0.21976975382749825	0.13679959819412016			0.033510220772976	0.196910629316262	0.09616115461858796	-0.5688700418101726	-0.3394321624566474		-0.36991099513829695		-0.4029297305434166		0.12029023049156035		-0.4605008589420868		-0.4245189036929181		0.07160876162503735			-1.42185403977577	-0.7513197207794894		0.6579029736262044	-0.6061219484210776	-0.3368922597331765	0.4348148510813555			-0.1929644387365002	-0.480820080729853	0.3010466409785626	0.396292993108716	-0.1861913648072448		-0.20481731811269727	-0.4202857324871336	0.10843735111536326	-0.4943662285883637	0.2400889756152636		-0.1777250223956758	0.12875657290312936	-0.0867118414713062	-0.2780511799727709		-0.14216638426708533				-0.3593280671238353	1.3635726136304973		-0.1849214134455094	-0.5976556060095086		-0.338162211094912	0.6659459989171952	-0.1133808200677502			0.17066496784039697		0.7031979055280994	-0.5925758005625669	0.07965178691602814	-0.2628117636319465	-0.7246507421830461	-0.6636930768197479		-0.3318124542862356	-0.7767187480141972	0.3683540631505373	-0.390230216926063	-0.3766840690675523	0.4496309503016017	-0.02194432202280237	-0.6755459561959449
