	Sample 0	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33	Sample 34	Sample 35	Sample 36	Sample 37	Sample 38	Sample 39	Sample 40	Sample 41	Sample 42	Sample 43	Sample 44	Sample 45	Sample 46	Sample 47	Sample 48	Sample 49	Sample 50	Sample 51	Sample 52	Sample 53	Sample 54	Sample 55	Sample 56	Sample 57	Sample 58	Sample 59	Sample 60	Sample 61	Sample 62	Sample 63	Sample 64	Sample 65	Sample 66	Sample 67	Sample 68	Sample 69	Sample 70	Sample 71	Sample 72	Sample 73	Sample 74	Sample 75	Sample 76	Sample 77	Sample 78	Sample 79
Sample 46	0.17637951705241928	0.5837213164708304	0.3509736697121082	0.20523893441290075	0.30268763778419416	0.3833291297397775	0.33776959924903316	0.14356727472162525	0.43539202804384197	0.1751953873390619	0.19300343535963493	0.2722009344868144	0.3401109856826907	0.4800663526734407	0.29558067685658995	0.36113034839170544	0.8124540457430409	0.667447626964073	0.4901142451974441	0.446786887919488	0.14077976170806192	0.4704486646189407	0.27883370801877555	0.4668174688451601	0.34779500861043744	0.594898765996883	0.2777202753871603	0.6349742802440702	0.3740984634538536	0.3271673281151749	0.1099672276226286	0.35806900413340026	0.2928458340552646	0.2661474421266804	0.2032369436186113	0.23685694939351856	0.5567049400118491	0.5232523151503001	0.1560442672508603	0.16606927692351936	0.31897895950395516	0.13327406658899585	0.2845172073598189	0.5132090022899872	0.20470448922425757	0.4050240081548472	0.0	0.6854776408340923	0.17250617218927797	0.49284566650638745	0.31796444747906477	0.6622220069849465	0.4389013330714931	0.25407461348725363	0.3663582115735382	0.3045617188654966	0.6154699993539693	0.7579219518026533	0.10876302700392489	0.10585992287228568	0.4674428532570899	0.17254845319339135	0.14080974703062354	0.23704964009444843	0.12979806325864218	0.10267929852232699	0.29220133352983085	0.2303548005349143	0.08404173308603614	0.42011926795454635	0.08701743310127168	0.4430711873291208	0.4218707763013755	0.4363283714036791	0.12177176106189014	0.21276006246675833	0.13821159654329063	0.5236695230874783	0.16673998277439114	0.4120910369046043
Sample 47	0.7390431835048005	0.46411807057910437	0.3490434576004917	0.8867619993745723	0.6103457344479216	0.3058082989398468	0.39154306615284545	0.7918990808638252	0.5750135232572193	0.7025218374616672	0.6376423567006216	0.8617428197530854	0.35880074488818026	0.24584753176513244	0.8974265347496557	0.958830776323225	0.3153582822770953	0.12552607495143198	0.5413969191656981	0.4306299719417943	0.6047598324064027	0.21711341625215405	0.484253694358544	0.22435346026448214	0.6205762051003392	0.545857379373502	0.4836133809980668	0.21538791979244729	0.9874693097497556	0.4212704488442017	0.6463291325292969	0.38763657325437384	0.8695872202124726	0.4375008816325749	0.4994831061519154	0.45762674823992544	0.26528523211271077	0.19787169927954493	0.6880319983878718	0.6342176096586417	0.4364174792191702	0.808547745136262	0.40615773933586397	0.1972367634445839	0.788938098946258	0.9558113015141237	0.6854776408340923	0.0	0.7892539970290406	0.4648617928395494	0.6126567859784288	0.13706740300242057	0.8177573061706219	0.9288862019057179	0.32112493073900034	0.6283320910285815	0.8631997040388459	0.8040300620301853	0.7511210625258382	0.6530569033817757	0.9811039793340995	0.6704946498989401	0.6987585425065628	0.7295136997913156	0.8069859235308382	0.7716971073995306	0.7673662020167058	0.9109899238690531	0.6451436712733315	0.294404544464597	0.6210570534429358	0.6017684657827694	0.28792535036927397	0.30556934831339333	0.6143826292610064	0.7306270147180131	0.7290676467068145	0.6155888593673229	0.8336807188474118	0.9472573854550403
Sample 48	0.0631534465939836	0.5820793101913337	0.44548248025360143	0.16499709457180903	0.26071393081654387	0.4924566836393528	0.4055671293399781	0.04831549502949643	0.6047221901084551	0.3347602230895794	0.17054339438022878	0.16411560308611262	0.4747316673556792	0.605093168713057	0.13396927227291205	0.19319654062617106	0.8574502081191271	0.7857246744146458	0.4618200585657212	0.6111014208140252	0.20616703764311325	0.5750214945178963	0.32241954568192044	0.5656218610537476	0.5191048757034621	0.5654398469077982	0.4313800966950529	0.7745824722668314	0.2156349394023489	0.4826905989120822	0.1688618857092776	0.4247568618203721	0.40396048094094444	0.3643484217611177	0.3030797732037335	0.3344891878649219	0.6105588528117588	0.6239139750106959	0.14952864016010728	0.15943294020331758	0.46757001111561264	0.1395453996844239	0.4166167855511323	0.6019909346540077	0.058666399797348924	0.23268975989482266	0.17250617218927797	0.7892539970290406	0.0	0.501254092626207	0.27531756112531025	0.7897556614226477	0.3091954191003229	0.2546914301751921	0.4764486834888898	0.24997140949803429	0.49407047166044393	0.6732157120509469	0.06473344377623902	0.23293240192613301	0.302791259448631	0.1285479700178687	0.3005654129389701	0.1259927573548051	0.18411559548177447	0.09174698154327438	0.4379554315511057	0.165960075155529	0.15467895202567333	0.5521090924554717	0.1909859038102456	0.615395604140869	0.5473606029228769	0.5038510721154136	0.29010140682831265	0.3674560110062971	0.062265085844612204	0.4765802032060129	0.2126872601442482	0.521773130097041
Sample 49	0.4397354570601007	0.1151978441459105	0.26527359005980955	0.6509711081617875	0.25297333811603234	0.3440405373628043	0.2239267070434871	0.529426712276174	0.7036738097728701	0.6174753819582407	0.33423089878856505	0.521498508971589	0.3984656400499445	0.3903784270377355	0.5566203975445005	0.6103639677817269	0.40581760339962564	0.4819736913587476	0.13722109481861766	0.5918943173651652	0.4169574310303693	0.3288578551956156	0.2231998742710222	0.3254438513406232	0.6707251276863667	0.19001680408194954	0.509330794482627	0.570459100382909	0.6667189305443804	0.4772781374340649	0.3955161593883376	0.1915865526280623	0.7704068433823585	0.348280931081587	0.3681217719880953	0.31567313187636237	0.2575821361337506	0.31701210221076176	0.3936712606196266	0.3631823595315677	0.49667408649552386	0.5935015180461622	0.38069991365542255	0.3277124917658726	0.4705405021586876	0.5937875601705292	0.49284566650638745	0.4648617928395494	0.501254092626207	0.0	0.23600732198353278	0.5333656859279281	0.39524123869528716	0.7285408436996573	0.3149100862360904	0.2823632589869215	0.4290092803609655	0.4046260638108777	0.49772963340587345	0.5176159273220554	0.5767162748976942	0.3874199289061314	0.5934629851813468	0.39360189632792475	0.613902225254051	0.5251447019683386	0.7334828671839188	0.6587927265807076	0.41637376701082346	0.43562899751362116	0.40662413061977654	0.7145162547657723	0.3693038344932094	0.2416642517581031	0.49086241004510633	0.6477988373843746	0.4483160678418451	0.16144641552981978	0.6514997712523436	0.8837144124867462
Sample 50	0.2131257853472846	0.3103525428779718	0.2986584734824158	0.4351875951675068	0.03064285853769716	0.37266677410334104	0.23488894508281413	0.31029756788787266	0.6547705147995214	0.47907988150613057	0.12654114499991856	0.31473869084286266	0.3996672376796449	0.4761878068946965	0.32761350987403054	0.3788103990711346	0.6104736525869845	0.6250521563309386	0.19227525407671806	0.5927061953927855	0.25016189215540174	0.4200398488939513	0.15142490443938725	0.4090863809813631	0.5962691893107206	0.2997294585077081	0.4444744631448586	0.6640445909818924	0.4310219376864108	0.45525728158630396	0.22215812957649916	0.23796385887785784	0.609607620630437	0.28795175685324903	0.265597347039804	0.24883783892726144	0.3943653031510594	0.44881600536123994	0.20413395319951094	0.162335363444253	0.45433844547946195	0.38657930049994976	0.3532612661355115	0.4298433881088663	0.24320000978684894	0.3649896124872837	0.31796444747906477	0.6126567859784288	0.27531756112531025	0.23600732198353278	0.0	0.6516308377258273	0.21408128372614468	0.5196145527721477	0.3497868109008812	0.06728538498879533	0.3374854799589399	0.4434557466842736	0.28595941346605924	0.35589248419884706	0.3696212562758868	0.17168743685878404	0.44778707081890895	0.15903645060259022	0.4178252862893006	0.31938467655666164	0.5988253984069274	0.4391245443362828	0.23523479337783895	0.4641315942644356	0.24586296853620457	0.6688289685173501	0.4295379628540692	0.3170943460590861	0.3686740240836983	0.5148832983285347	0.23112063141534236	0.20968720991251882	0.45360309344030664	0.7293693171593755
Sample 51	0.7468011634585717	0.5575657320507186	0.35923559994793325	0.8654505598071107	0.6480194180961615	0.3057679241982662	0.41993708762320825	0.7846980338498184	0.4765437215581709	0.6466235828053499	0.6520661640765061	0.8614952389927116	0.32253835384325175	0.20361987533041587	0.9048788389967212	0.9709327968076736	0.4495905480761326	0.0924893703616864	0.6178723748420083	0.3289240597493581	0.603095651039643	0.2325458716142886	0.508343229154915	0.2520676480948678	0.5326572757419109	0.6418555766230857	0.43303300065422845	0.08229666946950073	0.9965166183188423	0.35839695218937717	0.6383996422929068	0.41616516981538754	0.8055905409191878	0.43872336527204653	0.4955182113314491	0.4568663723544473	0.3620699416821652	0.22118310187116438	0.6865410532051351	0.6447240976916949	0.3855907186462175	0.7876868203328927	0.3785763548034167	0.2550503658274583	0.7949615927065211	0.9795718724027079	0.6622220069849465	0.13706740300242057	0.7897556614226477	0.5333656859279281	0.6516308377258273	0.0	0.8643242601523535	0.8964437180767135	0.3166708386637876	0.6673959596807492	0.936000113357133	0.9026444478707956	0.7432228056946424	0.6285213270087989	1.0107720370272542	0.6822066163929618	0.6492430166863243	0.7494390835249483	0.7772986454409765	0.7567195815341783	0.6969516560564494	0.8922219546110512	0.6375832656707544	0.2530365633825977	0.6081902154562413	0.4968494696648498	0.25320421462389214	0.3592286338491466	0.5728672545421918	0.6674250487867529	0.7298817044936147	0.6888839287752165	0.8017781877542809	0.8710372384386413
Sample 52	0.2713876948210659	0.44247889575446325	0.5127103221568977	0.46320005125254676	0.22207470741278773	0.5843062103570524	0.4479516882945606	0.35738163977595067	0.8384863900246597	0.6139718267931128	0.2717636799761712	0.29629941181333336	0.6087013367705375	0.6890531816130931	0.27077274861073086	0.28430822326927746	0.7679253456121277	0.8345235045806372	0.31408579442392576	0.7945538287388464	0.39969563089372667	0.6327027247619154	0.3643724745509232	0.6201713136310328	0.7672860791230274	0.39117362342991474	0.6327125031778152	0.8781209960581957	0.35072907459020636	0.6561461567856964	0.35901106726252746	0.45031236326796586	0.7063518845355472	0.48788940427932564	0.45450126789791157	0.4528808871202888	0.5813964786595223	0.6579229334933862	0.311403256064772	0.30337687216521053	0.6502614642174632	0.44847994332100743	0.5586303924089338	0.6358749914340128	0.2621478710405332	0.2401800118656254	0.4389013330714931	0.8177573061706219	0.3091954191003229	0.39524123869528716	0.21408128372614468	0.8643242601523535	0.0	0.5554348808493446	0.5635072512863885	0.2143809495153498	0.1944702251606524	0.3950382177279069	0.35805939371457135	0.4906556985018359	0.1963940392342492	0.28360170308470883	0.5796959977861162	0.2046255051834324	0.4917872157171421	0.38803700892205334	0.7293279389823998	0.4512246472367719	0.3711063754070048	0.6750827021051209	0.3957840263307879	0.8502271407717638	0.6425054576735693	0.5217908161361613	0.5248910467528333	0.6460454522776179	0.3065506166227233	0.276711365871668	0.5218370289784741	0.8259328587677736
Sample 53	0.31167371068441785	0.8149562348576083	0.6031840609717136	0.09272069912617115	0.5032709502122699	0.6248567976748389	0.5863618802473636	0.21164372248592286	0.5683299982475124	0.2778721858172003	0.3986553525273232	0.3269149962474065	0.5769024019345919	0.7236123509391632	0.3073263649421379	0.3352236124312588	1.0580103626533497	0.910860318701563	0.7036344852304197	0.637763369211302	0.3530536843091114	0.7177042065147367	0.522497080111792	0.7118287264145438	0.4726538279174469	0.8073232920728519	0.47567596424139064	0.8593740583491984	0.3034392112453268	0.5447205103626234	0.339683051566724	0.6098741522557113	0.22798930920909938	0.5030441613951488	0.4405994792224268	0.4864516947085898	0.7984819914856356	0.7747571305945568	0.3485721129880574	0.37307358743305524	0.5241185096554908	0.1377083017628794	0.5255799959432546	0.7564523258195192	0.3020264522417305	0.40214284273182327	0.25407461348725363	0.9288862019057179	0.2546914301751921	0.7285408436996573	0.5196145527721477	0.8964437180767135	0.5554348808493446	0.0	0.6149504881188984	0.49323482770027083	0.7401245778645054	0.926685058537666	0.23411581455582242	0.2816322904160167	0.4897574070526994	0.3551494579780956	0.26077048568247685	0.3800652695035385	0.12472322617151547	0.20586243504094878	0.31506030671946883	0.11174978158062926	0.3172820456118445	0.6493015118288719	0.3363139789373062	0.5732208682683726	0.666260103958605	0.6805782420884228	0.337283796830481	0.2916033505431108	0.28867623527513786	0.7262830932989864	0.09559506917114288	0.31962404234015124
Sample 54	0.43107379102722515	0.38101739523901357	0.05478727779343553	0.5689995005687633	0.3435074585851913	0.060650681990203154	0.12376845008521634	0.4759344482237	0.39950401711833555	0.40728903728243676	0.33563377633108166	0.5509575998990265	0.08872900935643352	0.144248991280078	0.5889456106209144	0.6546022294143962	0.48698284300409256	0.31175070512901	0.3767017105141429	0.2850041256478149	0.3001570746222897	0.10482387797939252	0.19940869883679396	0.1110578639643999	0.3911391176608594	0.44369845459253177	0.2263481702149818	0.3166143010916564	0.6834747485215729	0.17683982883444005	0.3277965373443952	0.13245638011331298	0.5772404624476228	0.14491105001653215	0.19428002462591104	0.14294977725859087	0.2519791696212409	0.1652835956069752	0.37458089382214416	0.32915078757138216	0.19903537813299196	0.4926029573065405	0.10157470979441774	0.1670202165109287	0.4790684707483083	0.6644373911965615	0.3663582115735382	0.32112493073900034	0.4764486834888898	0.3149100862360904	0.3497868109008812	0.3166708386637876	0.5635072512863885	0.6149504881188984	0.0	0.36315627557876046	0.6652174841804556	0.6914687156196567	0.4344500038132477	0.3484241653773033	0.6973611175920572	0.36695407957771203	0.3965146176642099	0.4335504645189624	0.49115865858069946	0.4520013412949771	0.4971827476186048	0.592351140409906	0.3273700703704562	0.1279721280258659	0.30066595189012524	0.42012593298855977	0.09395295398094908	0.14415804396473522	0.30291742914242165	0.43913785589526155	0.4157084791339132	0.44550273397703455	0.5210754509379081	0.6715570060448757
Sample 55	0.18789658799424933	0.3420198685876427	0.3161856324083591	0.4101335867364417	0.04040939744396116	0.37628477526593546	0.24807774040909325	0.28474279353619686	0.6488747287154008	0.4677915153688764	0.12004810709559924	0.32064094365036294	0.40599900807074296	0.4987435845006861	0.311572960727343	0.35542677782060517	0.6307415008482016	0.6490618290625634	0.21493790458723872	0.5988501246264354	0.2186752182651938	0.4351364091135652	0.17034173515935327	0.41905932140610763	0.5928308138786297	0.3161899838412717	0.43365016278901874	0.6776039853586702	0.39583449948782595	0.45984112773080493	0.22532001917796507	0.2656786814109323	0.5959127224105958	0.27683397645694796	0.2506204942495207	0.2508005537010989	0.40375536130166295	0.47539223947910453	0.21434702539269568	0.13889015243613392	0.44569712976403264	0.3597654517812205	0.3577768141456427	0.4376900554220169	0.22755300930387598	0.33474702635470066	0.3045617188654966	0.6283320910285815	0.24997140949803429	0.2823632589869215	0.06728538498879533	0.6673959596807492	0.2143809495153498	0.49323482770027083	0.36315627557876046	0.0	0.3379417279335205	0.45718997118554533	0.26300583306744457	0.32840490375726383	0.36016939529467473	0.14117159934880227	0.4355820629720185	0.135289634313708	0.39574404506219163	0.30290248909437134	0.5827640320104522	0.415470748463433	0.22201772874203485	0.4668564313000417	0.24252259664361153	0.6698212676521106	0.44946573609013796	0.3245828840549644	0.36874598841732337	0.5092784096141887	0.21107751011464485	0.2496573880056564	0.42775574386022147	0.7151341720381753
Sample 56	0.4517703336471559	0.42806400810634376	0.6127223805338903	0.6492743941958604	0.3471684109496057	0.6798981330112689	0.5422151173377922	0.5416014736572003	0.9862150026279278	0.7889616612289722	0.43340431255925876	0.4894779587175413	0.7261086021341071	0.7839236302015742	0.4580189462495062	0.4555615127449954	0.740709095303719	0.8991933263102746	0.3222583230062646	0.926022778244221	0.5492931365777353	0.7111630605868051	0.4795017132153653	0.6944815722202748	0.927501330670084	0.34546356625575575	0.7704689971080975	0.964942322621004	0.5099276662423937	0.7890037962507191	0.5319284652601385	0.5430083301379871	0.8925152642799506	0.6046201781967661	0.5871074027674649	0.5794331168223779	0.6071957101710254	0.7286195166287124	0.4915648801600177	0.4622775669217514	0.7790553353287183	0.6308794293768701	0.6839755641917284	0.6944817199909097	0.45206431054909346	0.390608599992678	0.6154699993539693	0.8631997040388459	0.49407047166044393	0.4290092803609655	0.3374854799589399	0.936000113357133	0.1944702251606524	0.7401245778645054	0.6652174841804556	0.3379417279335205	0.0	0.2332518749303891	0.5402791869114693	0.6524452317145207	0.33804205175830254	0.448308205396698	0.755053478174579	0.38235713618515776	0.6760122711279639	0.574791050979593	0.9039998845705436	0.6381065534379377	0.5403126793901408	0.7781768329818158	0.5633868499653522	1.0042312265471596	0.745564207743857	0.5856269357005774	0.693245546659973	0.8252066577350985	0.48798888191213685	0.2715888475444002	0.7044180313094955	1.012374130608729
Sample 57	0.6195007954543363	0.3484436842494244	0.6412381727231201	0.8368569666315461	0.4568387760190519	0.7032552489382934	0.5765705952594644	0.717809067141464	1.0636319809547765	0.9205218419255365	0.5653945171294413	0.6768368735854575	0.769262804919251	0.7855723369417373	0.6638742385467603	0.6742199083187955	0.605473411596812	0.8547597869439663	0.3161669911780472	0.9740935282036772	0.6706204475147164	0.7040329627710128	0.5462014182294808	0.6875196890411899	1.0232417246437335	0.2640440851352139	0.8480274216446062	0.949577801646916	0.7281769705178541	0.8478111712194462	0.6645024807976259	0.5692877619868185	1.0488994226044688	0.6692133886121525	0.6737313338792082	0.6504170563882781	0.5559341627798929	0.7041561643505128	0.63575251569402	0.594859064832038	0.8430236019381724	0.8033343533045387	0.7415149901945505	0.6709805584905316	0.6328830174149747	0.6138259366256454	0.7579219518026533	0.8040300620301853	0.6732157120509469	0.4046260638108777	0.4434557466842736	0.9026444478707956	0.3950382177279069	0.926685058537666	0.6914687156196567	0.45718997118554533	0.2332518749303891	0.0	0.7060202738579825	0.7835558859278801	0.5649485928345597	0.5939487218659568	0.8892092443990816	0.5493118089365082	0.8436973685701438	0.7425136446551186	1.037541776669501	0.8315160356024655	0.6751948510218893	0.8023397287873724	0.6889350990204726	1.084288696753669	0.7619400353717641	0.5819822139011035	0.8094441298620398	0.9581446898642232	0.6505959914629742	0.2697628410149816	0.8752432498263443	1.1691474383306473
Sample 58	0.08869976383907481	0.58249933846079	0.40873766804077843	0.15496490871672466	0.2698156021255781	0.44991559653041563	0.37696337991362633	0.04186521519390993	0.5404170117191892	0.27151257988746175	0.16497119637913887	0.1992509978210456	0.4240057489185699	0.5596791284082941	0.19360453299281577	0.2548701683310459	0.8414197209954869	0.7432819538097618	0.470521543408302	0.5506312240915013	0.16452332123775593	0.5356724252289522	0.3008204682458335	0.5277147342112288	0.45447105738671517	0.5755278373357592	0.37201139654638976	0.7235518494290701	0.2694734077258072	0.42508887690396924	0.13138026133954042	0.3979098530277388	0.3532671422572533	0.32245090388116554	0.2587968803336707	0.2936969754128499	0.5889254609192299	0.5872359461112685	0.13589044416320725	0.14321721211175628	0.41028158488130634	0.10183953265217142	0.3662247111498685	0.5676081037164031	0.10869550549071065	0.29667831569967745	0.10876302700392489	0.7511210625258382	0.06473344377623902	0.49772963340587345	0.28595941346605924	0.7432228056946424	0.35805939371457135	0.23411581455582242	0.4344500038132477	0.26300583306744457	0.5402791869114693	0.7060202738579825	0.0	0.17343564687254934	0.3659764203272341	0.12431331743607239	0.2370663945166661	0.15954638649398473	0.13807198688887384	0.047172946404945224	0.3774753295221791	0.1687107607243193	0.10756090938434226	0.5020699360722124	0.14173203375726043	0.5510220751373105	0.5013279196789127	0.47618107415512845	0.22859063781957878	0.306436801868444	0.05722968881651586	0.49398636549539426	0.17182304109015123	0.4726094023476433
Sample 59	0.23199931636529442	0.5957895051673519	0.34325094691304264	0.25263060884670346	0.33413404552998766	0.34877795382113014	0.3315742528734472	0.20289364211084218	0.38570292491007024	0.16786857245728734	0.24046920593230317	0.36506161963642647	0.31063531537937594	0.46632690656577386	0.3655041393282618	0.41980342316652847	0.7954519039068179	0.6468159826191252	0.5058509561820103	0.4118708411874648	0.11439615018438849	0.4464614667900048	0.294711584091485	0.4368550265838531	0.3167002478020995	0.6031782476101728	0.21770610770637264	0.5987679635774849	0.4142145150568691	0.2965173809716126	0.188174073892988	0.365727079849571	0.30236636830926655	0.22786342610547025	0.17077556640805022	0.22750411178435173	0.5323761996306278	0.5132169891358739	0.2424297941813565	0.19815463784779638	0.2604310743924811	0.17225944714544586	0.2601090136339209	0.47985970007282924	0.27560087981332926	0.45162263387674917	0.10585992287228568	0.6530569033817757	0.23293240192613301	0.5176159273220554	0.35589248419884706	0.6285213270087989	0.4906556985018359	0.2816322904160167	0.3484241653773033	0.32840490375726383	0.6524452317145207	0.7835558859278801	0.17343564687254934	0.0	0.5315302075052014	0.20815129431691728	0.14015156724106392	0.28813064599215393	0.16979169152795148	0.18387883128722868	0.26254050968718623	0.2841365838141862	0.13928309308852804	0.37680519675082164	0.14781398958246206	0.4120236703174286	0.40833243122045576	0.41332606940427424	0.15117742360468614	0.22493411262337099	0.203133430362248	0.5580206527415306	0.18723306540284299	0.41131173725114156
Sample 60	0.30469656451214744	0.6353272067187005	0.6516279141117314	0.4045585174228191	0.37179204652176107	0.7191947685237272	0.5945544698777824	0.34428839022057856	0.9005569109345385	0.6316080720288595	0.36639157563432095	0.24812701982842686	0.7240369840978759	0.824284328737617	0.18976890408804706	0.1595947185881014	0.95917996451819	0.9873164250889831	0.5063938510096411	0.8861921720833991	0.4740295523199771	0.7811734887178998	0.502853504511284	0.7706045104995498	0.8138266385523503	0.5870702747815449	0.7154029596360284	1.012625965973439	0.23395182576897738	0.751619228619959	0.41833182804673874	0.5999407300082064	0.6773933768594554	0.6049013959525983	0.5561857337198999	0.5684328387749754	0.7575632854411177	0.8120040580732869	0.36315288226368453	0.38803880809516933	0.7442217360958363	0.4254430554019251	0.6681842395449052	0.7945617103159057	0.26298574261767194	0.1291817029909466	0.4674428532570899	0.9811039793340995	0.302791259448631	0.5767162748976942	0.3696212562758868	1.0107720370272542	0.1963940392342492	0.4897574070526994	0.6973611175920572	0.36016939529467473	0.33804205175830254	0.5649485928345597	0.3659764203272341	0.5315302075052014	0.0	0.35612442361214086	0.5980295773192202	0.2724780317605216	0.46922239014677847	0.38147169978990375	0.734343753497105	0.37948835231502137	0.42823657180433267	0.7991681424859264	0.45812016265911726	0.9065026177098068	0.7725315570919159	0.6819285242026255	0.5730635956029446	0.6558017352547021	0.3352763459431578	0.46929508875693354	0.4909596080284738	0.7887359581900523
Sample 61	0.07191956991454973	0.46405251052346175	0.3316620416563254	0.27562325256787756	0.15069519203671555	0.3807331666160064	0.28342332647294	0.15148960868884961	0.5640430594925497	0.3427618097441591	0.06293458440719721	0.24303761827532508	0.3793268052112647	0.5027850560517382	0.2349937381833661	0.29153698554184093	0.730086115241551	0.6756734366336851	0.3486793779151812	0.5436786442660738	0.1222860184254694	0.4598600492631493	0.20178049317296498	0.44769459668931666	0.49403137727919644	0.4523375570805892	0.3635424542249874	0.6752395443824664	0.319339135656268	0.406844469024919	0.1215193508992339	0.3066676891466212	0.4584695919992486	0.25540951198832035	0.20170406073877448	0.22655822838722806	0.48251300569508	0.5099978172092198	0.12423436257621097	0.03810511324707252	0.38982243777711173	0.21975948386573424	0.3226829764716136	0.48009506676537617	0.13032662184174204	0.30123080243662226	0.17254845319339135	0.6704946498989401	0.1285479700178687	0.3874199289061314	0.17168743685878404	0.6822066163929618	0.28360170308470883	0.3551494579780956	0.36695407957771203	0.14117159934880227	0.448308205396698	0.5939487218659568	0.12431331743607239	0.20815129431691728	0.35612442361214086	0.0	0.308854022931446	0.08703617769192833	0.2545956640324876	0.16594430998291337	0.4560104684262396	0.2858234697272671	0.09948911965573602	0.4519688275245227	0.13542207220275967	0.5817665460254944	0.44629097921962724	0.37830027688995316	0.2620920722367983	0.38424374577891873	0.07970766986948817	0.3803263635632021	0.2869148025410461	0.5779067279462845
Sample 62	0.3149580707871124	0.684879154477756	0.40015640913865	0.2616484224795091	0.43242451862907977	0.40822697872900293	0.4101319956137008	0.26070687980792184	0.3266935775571677	0.0347586176440627	0.3273829107641122	0.3881877996608	0.34024720192472957	0.4833451614387567	0.41631918132260354	0.4774228883181117	0.8746386920547962	0.6683097635953692	0.6062797015366116	0.3778834805322535	0.2388281566975792	0.4958188693731316	0.3766022259621881	0.49653599157307776	0.22910923496105434	0.7074580771154128	0.2356562353507713	0.6058561289389468	0.4767908417039342	0.291530687386679	0.236768681968251	0.43121181400356356	0.18606743993493313	0.31520153421999153	0.2652387993348575	0.30025054254296085	0.6190898078312533	0.5517126359575373	0.2869586814373272	0.2978965686137409	0.2843945701784818	0.2017892201582584	0.29769640156240634	0.5481244527203499	0.3388784649476076	0.5291828604830714	0.14080974703062354	0.6987585425065628	0.3005654129389701	0.5934629851813468	0.44778707081890895	0.6492430166863243	0.5796959977861162	0.26077048568247685	0.3965146176642099	0.4355820629720185	0.755053478174579	0.8892092443990816	0.2370663945166661	0.14015156724106392	0.5980295773192202	0.308854022931446	0.0	0.37751772506521303	0.1623002622092489	0.21717739020573035	0.15454827945305155	0.2938543363352466	0.21642679167225237	0.4111136430397535	0.20326417278041836	0.3299910222240578	0.4292149915108154	0.4962830882570235	0.11243435094386163	0.08512178383545715	0.2770414511460708	0.6474656026607923	0.1764803063470894	0.29468588792889194
Sample 63	0.07125214477462463	0.4677673865600654	0.392238443526461	0.290969590630998	0.14649625625373627	0.4515984812410671	0.3382366139934906	0.1692126384718668	0.6467871773641908	0.4120373831175504	0.10014699547983391	0.19749262581366514	0.45510676818741236	0.5667003715698057	0.17924796161118806	0.231752485651971	0.7595246367863452	0.7354528496529071	0.34238867409041773	0.6230767897460129	0.2090471671003979	0.5222929538671479	0.24847010545602724	0.5108122143915692	0.5720286670397551	0.4449292520815716	0.4488386576204946	0.7471666925270619	0.277196008311036	0.48589562723914703	0.17355556080274806	0.353227462554452	0.51076480184681	0.3331001919921742	0.28382597378357216	0.29896524986110484	0.5257102651167814	0.5642553245844212	0.1405207463891365	0.11615086810354865	0.47435608880515245	0.25651474146037445	0.39915190847811055	0.5397174263049571	0.09441656584775936	0.23337865467505284	0.23704964009444843	0.7295136997913156	0.1259927573548051	0.39360189632792475	0.15903645060259022	0.7494390835249483	0.2046255051834324	0.3800652695035385	0.4335504645189624	0.135289634313708	0.38235713618515776	0.5493118089365082	0.15954638649398473	0.28813064599215393	0.2724780317605216	0.08703617769192833	0.37751772506521303	0.0	0.29730522979472496	0.19561739850485246	0.5256703361574436	0.2903577001446398	0.1726205251782754	0.5285718611771949	0.2044573856643998	0.6602449326150699	0.5122378286158423	0.4317022313644657	0.33241325603072974	0.44787203643054313	0.10573186411394275	0.3529996265022927	0.3292513134483774	0.6308642813664288
