ID	GSM647461	GSM647462	GSM647463	GSM647464	GSM647465	GSM647466	GSM647467	GSM647468	GSM647469	GSM647470	GSM647471	GSM647472	GSM647473	GSM647474	GSM647475	GSM647476	GSM647477	GSM647478	GSM647479	GSM647480	GSM647481	GSM647482	GSM647483	GSM647484	GSM647485	GSM647486	GSM647487	GSM647488	GSM647489	GSM647490	GSM647491	GSM647492	GSM647493	GSM647494	GSM647495	GSM647496	GSM647497	GSM647498	GSM647499	GSM647500	GSM647501	GSM647502	GSM647503	GSM647504	GSM647505	GSM647506	GSM647507	GSM647508	GSM647509	GSM647510	GSM647511	GSM647512	GSM647513	GSM647514	GSM647515	GSM647516	GSM647517	GSM647518	GSM647519
17897	6.429605155	6.475730666	6.48292863	6.572530041	6.556702014	6.565700006	6.630424922	6.636646849	6.536138597	6.602918457	6.686483648	6.402831019	6.496873688	6.428870618	6.462344244	6.436663032	6.491770148	6.459883059	6.430424642	6.518561149	6.539991123	6.713715158	6.393992935	6.624226192	6.578924859	6.633249083	6.52606307	6.502806271	6.50515586	6.532438277	6.551595476	6.481920455	6.497105866	6.522683034	6.528530767	6.620085211	6.596308205	6.523344011	6.476587637	6.557127833	6.630443023	6.547226854	6.520278746	6.526199977	6.695770202	6.702438588	6.541728859	6.459516143	6.719085057	6.647568178	6.79727306	6.808015093	6.610928124	6.36704207	6.265019289	6.315812981	6.315987094	6.393819595	6.429440675
17898	6.640489754	6.876813835	7.022133381	7.031477997	6.806183614	6.849716287	6.878182164	6.931881851	6.816177623	6.896206406	6.843144266	7.011909621	6.867764466	7.029950041	6.847368753	6.954957484	6.801088836	7.029662549	7.040884432	6.996398109	6.916007783	7.126259705	6.921673149	7.043701363	6.979184454	7.265183804	7.284626035	7.141473398	6.84972002	6.759554158	7.062942133	7.068677141	6.641732845	6.828190997	7.113565483	7.092298793	6.980423591	7.151684912	6.873742577	6.877139629	7.100406778	6.868923725	6.571557449	6.582574082	6.603972809	6.792198243	6.930428644	6.830243385	6.83880993	7.037075305	6.838760534	6.801319868	6.940920571	6.755074951	6.925670804	6.599980123	6.820439968	6.742242164	6.780460701
17899	6.371821711	6.411983137	6.366291517	6.418912094	6.402866079	6.381941767	6.471271774	6.336123051	6.411726108	6.362275444	6.416611418	6.386111465	6.328993904	6.459203903	6.417807243	6.510978461	6.640036876	6.415097294	6.391343565	6.421031498	6.38744675	6.396078428	6.543713985	6.49282618	6.551166207	6.490177821	6.457509658	6.558649881	6.440641518	6.435062612	6.419233855	6.424353007	6.619345933	6.51041335	6.580895488	6.411367565	6.450750226	6.489565867	6.539939824	6.461136594	6.45068478	6.484995689	6.356601098	6.381459983	6.435969878	6.547571172	6.570091047	6.388053828	6.40111149	6.391542119	6.428681744	6.428635115	6.394410641	6.505046344	6.489065213	6.394204103	8.068369029	6.361498896	6.592653496
17900	7.355341908	7.214826853	7.140438748	6.896565287	7.255616105	7.016236945	6.989905617	6.860527127	6.850371232	7.422648984	6.922655879	7.02219679	7.027841414	6.903310155	7.109611402	7.543400305	7.037237341	7.290375234	7.118009244	7.182722847	7.104625634	6.977517929	7.145778226	7.325879185	7.664378404	7.61372131	7.430827866	7.289867161	7.460890787	7.000615358	7.153667706	7.253597065	7.267000988	7.41875224	7.310050624	7.323138968	7.851131178	7.514115828	7.162488976	7.496431945	6.86663086	7.316340872	6.549626693	7.078494137	6.77392412	7.711690386	7.506802783	7.435114379	7.098004652	6.802837776	7.437600671	6.596095431	7.065832361	7.420886013	7.411696625	7.082621871	7.380908554	7.332288732	7.271003676
17901	6.49156152	6.401242405	6.426268339	6.435972433	6.344553714	6.332318632	6.49816483	6.405826458	6.360390189	6.317006174	6.438061267	6.35873863	6.408954563	6.383932426	6.331680014	6.294351496	6.34736569	6.408464802	6.346827512	6.360436966	6.43185269	6.451888903	6.330301825	6.476220741	6.438256845	6.495729045	6.441519672	6.306361787	6.464227879	6.440341341	6.480512102	6.493807955	6.39474665	6.449529265	6.438465313	6.532043061	6.483976501	6.467941252	6.390146245	6.464548462	6.425455595	6.396445885	6.435270865	6.340851246	6.42719379	6.460284962	6.569828652	6.351344959	6.5243676	6.450093598	6.49669081	6.505864711	6.402192047	6.329475995	6.245291905	6.317139203	6.284788734	6.327974935	6.398622677
17902	6.318810047	6.688510283	6.700803787	6.716827258	6.660832164	6.661288716	6.720480205	6.815026214	6.631859755	6.728379134	6.830941305	6.683351738	6.666765917	6.619375011	6.622508001	6.706778963	6.615064163	6.769582775	6.800560591	6.680080026	6.685957885	6.92443647	6.633835608	6.993678139	6.829657031	6.932465545	6.926726698	6.721190967	6.776458089	6.861095788	6.868117929	6.761329045	6.809134873	6.831042674	6.7963642	6.870877141	6.812009749	6.865244666	6.678629747	6.83863513	6.75179017	6.735698476	6.829901905	6.723470507	7.040032226	7.020161442	6.771477618	6.794929733	6.928181253	6.84949636	7.112135097	7.111537314	6.83219512	6.728029687	6.6446393210000005	6.799371733	6.810025277	6.86599468	6.778735216
17903	6.9110138789999995	6.774281989	6.724849303	6.758165821	6.710641483	6.758614218	7.026970279	6.879053567	6.798349554	6.787811911	6.859646321	6.766735121	6.822696416	6.825258044	6.713625192	6.747294607	6.843179867	6.809595921	6.767166117	6.891472361	6.873213051	6.831953653	6.639265186	7.085566683	6.880239232	6.963009827	6.912227301	7.054910985	6.789191498	6.899226129	6.990065519	6.907136631	6.842993949	6.941341104	6.835673168	6.849730098	6.98041128	6.849758153	6.840132632	6.850850449	7.014442943	6.759897911	6.988658659	6.687706462	6.9551359	6.950058779	6.753362715	6.862324177	6.891068113	6.952899289	6.892779169	6.999087634	6.83275128	7.023376243	6.638160309	6.718076918	6.68488478	6.699277901	7.20435957
17904	7.519550869	7.129567377	7.170905543	7.004789511	7.050701662	7.221041764	7.268523152	7.106354985	7.021867773	7.048375959	7.253224868	6.957874835	6.980780261	7.105264144	7.050180349	7.489435603	9.050381877	7.097582481	7.193510061	7.056219692	7.032686533	6.993316715	6.830659463	7.265202058	7.381979232	7.298438443	7.327597283	7.190582444	7.223372075	7.286169676	7.476434561	7.174326806	7.442018646	7.588813431	7.188762847	7.281331748	7.12913428	7.107879714	7.100331881	7.39883393	7.057149856	7.245882991	7.322757278	7.620382039	7.395115007	7.821222308	7.516227393	7.133305926	7.19031138	7.1324768	7.365303184	7.23754505	7.424435134	7.220076547	7.66576003	7.87038737	6.58255332	7.036482624	7.781364087
17905	6.487514464	7.091207615	7.087242091	7.143673015	7.047642594	7.084357047	7.444175624	7.316428306	7.014828143	7.063795599	7.36402803	7.000458852	7.069124817	7.045315715	6.996515924	6.890897243	6.900344314	7.217156537	7.179932827	7.056534543	7.235574613	7.535730118	6.707243976	7.565349998	7.108429221	7.499533475	7.312629976	7.001542093	7.19487237	7.463598407	7.496931341	7.13044791	7.308697393	7.346897906	7.004080403	7.239213474	7.218275628	7.205071847	6.968104096	7.226068233	7.275539259	7.084019221	7.500397543	7.102120065	7.758671297	7.494251201	7.075670164	7.274832474	7.460531122	7.319858273	7.650715516	7.759194887	7.254283821	7.167143288	6.916069591	7.374559954	7.240627498	7.52708049	7.478644383
17906	6.591472957000001	6.36000587	6.305523534	6.327674087	6.290090357	6.251887402	6.334780456	6.293605516	6.314040316	6.273892873	6.333899821	6.269462086	6.277745956	6.282491866	6.246005143	6.491230144	6.438424348	6.37379185	6.347898181	6.280695272	6.281302678	6.339450358	6.264574459	6.382784617	6.365319827	6.355685946	6.376608927	6.297118311	6.645639226	6.346448658	6.364904937	6.397864445	6.373824935	6.359725287	6.461137813	6.444802356	6.391285048	6.507869447	6.33385946	6.551629629	6.338873344	6.3680643	6.38793873	6.180495388	6.295870204	6.332552917	6.406663083	6.337713902	6.388340459	6.341988986	6.293882873	6.336668349	6.344141982	6.257067028	6.238044368	6.219922922	6.126990243	6.276530619	6.526788511
17907	6.349661966	6.363384533	6.298045734	6.35995808	6.338730392	6.315903971	6.454894004	6.386359549	6.289783921	6.343175224	6.391532535	6.374333659	6.393704295	6.329949411	6.368909506	6.355493455	6.387581185	6.398064832	6.375912956	6.414782045	6.413085877	6.458412854	6.243910913	6.395925921	6.359781548	6.403712307	6.475180454	6.327239878	6.390569992	6.391095399	6.475162367	6.447371156	6.378507118	6.394403219	6.82483439	6.407130899	6.416883715	6.423379861	6.4131644	6.410354334	6.384212631	6.397286136	6.38222269	6.33815136	6.425800888	6.482753382	6.337930853	6.440022412	6.411372791	6.367931272	6.464185755	6.44217048	6.490598789	6.36801751	6.327272434	6.428896221	6.417375341	6.384131812	6.382607412
17908	6.374690594	6.301812215	6.268811858	6.28558272	6.26114671	6.283809013	6.217241505	6.282655003	6.325897251	6.34733811	6.261568974	6.300456551	6.225955242	6.247069516	6.17824294	6.207880552	6.217374776	6.364004508	6.355295494	6.280126163	6.257069171	6.292759109	6.240146611	6.32623985	6.297605213	6.347996151	6.26514478	6.353019486	6.314361027	6.31291274	6.274220968	6.269493135	6.285082649	6.345935981	6.324751589	6.377513147	6.353623171	6.218556905	6.254315105	6.33572505	6.331220591	6.362980079	6.338742528	6.199584852	6.401050258	6.416249268	6.556297084	6.270078549	6.389594295	6.320216209	6.358591749	6.440599554	6.507819837	6.332850695	6.345463525	6.321292975	6.345205252	6.381295586	6.410714849
17909	6.5194952960000006	6.371919584	8.348018293	7.597279893	6.277119373	6.583552668	6.799280382	7.526599267	6.740202717	7.078742608	6.372864753	7.519193352	8.344814186	6.70281025	6.271742144	6.38293432	6.524947264	7.846416025	6.748688421	6.289260178	6.689792047	6.508448934	6.926056119	6.311773886	9.246763475	7.122349093	6.326614727	7.813265463	8.354983866	6.368771134	8.183990323	6.312822227	7.169612299	7.020693355	6.396766489	7.338240015	9.530789707	9.554328362	7.157571337	8.898235267	7.849387291	8.655313137	6.273483642	6.192156694	6.327077036	6.317165057	6.279268857	6.435142364	6.516025177	7.95993507	6.5677114	7.27892462	6.323121342	6.292368584	6.275861937	6.650755497	9.815196201	7.415480735	6.748079724
17910	6.1716150679999995	6.196365989	6.192302908	6.215445874	6.166595896	6.164625511	6.248840569	6.212186503	6.204779387	6.228312346	6.237834183	6.216880082	6.203861073	6.257626641	6.20053978	6.314946535	6.27355759	6.260352468	6.249501666	6.293625039	6.248766919	6.280289982	6.112555645	6.268266864	6.272448525	6.252692685	6.258048044	6.263735097	6.265745341	6.260513786	6.230080107	6.209518412	6.273138399	6.251121692	6.239428716	6.261882789	6.237169832	6.224017777	6.197604423	6.404919804	6.208661981	6.251904026	6.280679998	6.183578938	6.268292211	6.276308685	6.295698831	6.278874286	6.227764372	6.276934545	6.272835977	6.276316738	6.274319218	6.22059892	6.211108413	6.233014072	6.264953829	6.143393075	6.230314956
17911	6.489231151	6.264735019	6.281459981	6.246239298	6.281602331	6.266675288	6.37507605	6.356331149	6.215806532	6.303027563	6.313237125	6.252031919	6.398880709	6.348979666	6.298305459	6.309268943	6.326946286	6.31025256	6.279262724	6.241146059	6.35374088	6.341204425	6.25995124	6.314415499	6.36899151	6.33457643	6.33221282	6.353048309	6.349459121	6.389518731	6.365470722	6.375334052	6.383973859	6.402101054	6.369682383	6.406397677	6.35334387	6.338586776	6.355705312	6.36539074	6.385631198	6.388314898	6.381537402	6.354690965	6.361874628	6.406672678	6.442189517	6.326008307	6.375431302	6.34603957	6.382875878	6.405156145	6.430740779	6.306067519	6.359769718	6.276862316	6.382299238	6.373836491	6.32074879
17912	6.455642502000001	6.533573111	6.474733284	6.46373323	6.507707558	6.488966394	6.458359553	6.522964481	6.451848865	6.532056555	6.473397316	6.560836018	6.507110027	6.424486543	6.476785335	6.503903665	6.526271496	6.559068986	6.549727604	6.497679951	6.550477171	6.572246897	6.544579986	6.575282829	6.538069318	6.52124393	6.648009156	6.523088127	6.595353384	6.588409309	6.599253393	6.603100277	6.519999529	6.542529876	6.557044275	6.602945834	6.570142536	6.622116857	6.530789757	6.580781219	6.540629126	6.530197453	6.48243579	6.481744776	6.614759781	6.578844052	6.581369446	6.625057348	6.5913922	6.524427593	6.627986415	6.575923179	6.558991935	6.427046953	6.503939097999999	6.444365901	6.509052979	6.422554676	6.444207313
17913	6.2020438570000005	6.312102591	6.333458432	6.333899451	6.226051848	6.342643353	6.335611899	6.385056138	6.365055294	6.393693782	6.604146654	6.788804755	6.414269052	6.27141186	6.284376354	6.31804205	6.329934732	6.374425839	6.307185213	6.690155862	6.806880354	6.342550799	6.238710979	6.359662479	6.443477464	6.409517176	6.371107922	6.471452559	6.43785008	6.350639192	6.376677992	6.492635796	6.404216102	6.325460203	6.41083124	6.326141394	6.305324354	6.43431918	6.342639728	6.337187799	6.419679482	6.442684506	6.323732265	6.251983952	6.300690024	6.30819223	6.288668086	6.328371218	6.346034885	6.336911075	6.341663177	6.346746246	6.319313442	6.323153391	6.153765408	6.283638435	6.230288769	6.289127619	6.345139798
17914	6.791221939	6.589979579	6.592420403	6.591379581	6.622282933	7.147562615	6.575137334	6.581756467	6.753896105	6.658664019	6.438733714	6.747518338	6.601050418	6.96202714	6.832427885	7.17264175	6.694243496	6.64563801	6.639038823	6.680707551	6.874466151	6.482103817	6.733327884	6.569938767	7.206682312	7.749866652	6.642557081	6.928760361	6.845645841	6.569996632	6.564214618	6.741001076	6.557529827	6.6792665	6.788782453	6.737306609	6.71934394	6.714562435	6.743077762	6.615694045	7.50551979	6.737030191	6.702252354	6.650365114	6.48866898	7.908473451	7.386715709	6.787303777	6.495292902	6.675453936	6.531703273	6.484341076	6.855004939	6.612266616	6.774835519	6.543911087	6.489341947	6.599815931	6.511101763
17915	10.77248796	9.373208588	9.323141647	9.480797309	9.653950218	9.371009585	9.944943679	9.442224631	9.557996646	9.194072753	9.911689936	9.507603847	9.146355973	10.11998965	9.727493954	9.20204613	9.934059379	9.512796444	9.566764543	9.222885193	9.389195533	9.266339887	9.49676563	9.376558217	9.336534098	9.327515896	9.405225576	9.389721202	9.41832193	10.21999307	9.87393399	9.506287146	9.824398261	9.957912654	9.212350868	9.286679385	9.179443004	9.011349735	9.493233417	9.451956462	9.623402299	9.572169539	9.961846838	9.429126556	10.35091023	9.501599684	9.359800535	9.843641084	9.463372287	9.830809715	9.892700276	9.845796767	9.234227507	9.488623085	9.897485442	9.533829673	9.166539755	8.837425659	8.989505418
17916	6.606682068	6.44312196	6.538314752	6.432870328	6.425288809	6.325054539	6.337956725	6.408047338	6.398020629	6.367856209	6.404950394	6.331743185	6.289430033	6.408921464	6.360061027	6.476290114	6.336181067	6.45211318	6.468502804	6.415970262	6.398880387	6.471471501	6.306476038	6.440351313	6.481848631	6.468582957	6.546622076	6.385852263	6.65659049	6.539498435	6.4436182	6.378893625	6.372109193	6.521938987	6.439407462	6.495235139	6.476694733	6.586453804	6.475649242	6.548168829	6.438600312	6.43228485	6.322488233	6.423823241	6.439213058	6.390103538	6.659007584	6.294165627	6.549501572	6.438259359	6.484153326	6.451020069	6.362941497	6.40946328	6.346611396	6.372321236	6.222305207	6.397026667	6.683839105
17917	6.525370685	6.376942686	6.587172454	6.768122791	6.316730737	6.349849095	6.4709987	6.99676636	6.548984542	6.361727182	6.466153714	6.280426005	6.528751234	6.407566107	6.402758481	6.361670614	6.72678923	6.576748054	6.408601491	6.362300834	6.411993018	6.52177091	6.406921882	6.471779416	6.937943439	6.501160395	6.467891723	6.427634226	6.491930477	6.455388233	6.470463375	6.470754282	6.443256528	6.598438018	6.814055702	6.412761243	6.46444627	6.490496254	6.51401358	6.463765965	6.414245305	6.460095695	6.590735689	6.366403442	6.492599935	6.491477997	6.419084101	7.019526799	6.640579443	6.45052113	6.466803042	6.486960683	6.3368136	6.487639447	6.271236749	6.333566601	6.26462157	6.35101392	6.445936638
17918	6.541348426	6.281355894	6.471511336	6.459867288	6.319854016	Null	6.943832443	6.257847833	6.472074606	6.13403077	6.502915847	6.438425114	6.489245471	6.386048297	6.122780446	6.156681675	6.195531096	6.595701692	6.30291186	6.371240269	6.514970534	6.48246731	6.602481388	6.920314832	6.429977387	6.154574454	6.070888014	6.359512278	6.319650116	6.230580714	6.262415913	6.230538507	6.126988098	6.059701428	6.257525328	6.515230958	7.100703377	7.115429712	6.512476981	6.403779063	6.267777841	6.437049251	6.055336946	Null	6.007375869	6.023185205	5.950399129	6.18909115	6.317260104	6.046650411	6.093726038	6.15799169	6.052800374	6.140954311	6.142036547999999	6.16201882	6.442556904	6.375589806	6.375391031
17919	8.422584111	7.331511504	6.81147024	6.996952169	7.416924604	7.824815821	7.477420203	6.826816858	7.484588335	7.455551254	7.129882463	7.17862817	7.076191529	7.343559173	7.191767135	9.255144737	7.517509164	7.139478434	7.049244426	6.987269139	7.273246609	6.67225281	6.818383965	7.247512439	8.708711626	8.357690884	6.680737132	8.625227405	8.00031859	7.445719491	7.198438591	7.105537744	7.166666458	7.268324144	7.00046387	6.816520955	6.854813442	6.908204404	7.00081082	7.266389188	7.278716668	6.889854256	6.833729653	7.832003176	6.719679402	10.77439576	9.191455423	8.082774055	7.175968497	7.650355005	7.887559009	7.283716949	8.375203302	7.236997897	7.528910197	7.263113972	6.565552556	7.178278818	6.901209959
17920	6.378396857	6.422295404	6.388759494	6.414720257	6.371155007	6.346736549	6.453477258	6.412164118	6.359475867	6.431348872	6.44781575	6.40349715	6.379459189	6.351138547	6.328550658	6.384054295	6.407416234	6.434450757	6.448338904	6.412585018	6.390956534	6.452561566	6.392667895	6.476816612	6.48750698	6.37910189	6.498053229	6.385808179	6.389477462	6.443120451	6.515814083	6.506173837	6.384944243	6.398524722	6.402283374	6.471305176	6.428478592	6.420646439	6.422465253	6.446131122	6.441888816	6.445613018	6.369861179	6.345684318	6.415722698	6.463126349	6.371899662	6.407244321	6.468254615	6.352992678	6.494606506	6.48876983	6.410503027	6.33644981	6.328395398	6.431647769	6.458109465	6.386783702	6.367540527
17921	8.428256962	6.966708749	6.60596934	6.529352469	6.941065815	6.918550804	7.210733388	6.838032113	7.02857531	7.042549426	6.705635857	7.191542297	6.902221227	7.218579438	7.065292525	7.618360543	7.77047039	6.978166937	6.976689634	7.047307784	6.850120085	6.5097007	7.087615691	7.177709099	7.39635361	7.116639511	6.795061103	8.014006715	7.520704239	7.196650211	6.916416371	7.150302099	7.040283636	7.464103697	7.582720296	6.828185005	7.145961516	6.889655666	7.085675164	7.082363778	7.287186347	6.943286323	7.044311852	7.079510544	7.08753296	8.582857058	8.03140246	7.247615311	6.734767263	6.983946416	7.209512685	7.362785443	7.337627718	8.140459325	7.257506284	7.391606527	7.04706222	7.114040469	6.968536435
17922	6.640168244	6.189188019	6.198495341	6.216019865	6.549680731	6.24024187	6.274919526	6.292262452	6.2680057	6.135049003	6.237668255	6.200539639	6.671341898	6.259840395	6.404070081	6.215420237	6.447135329	6.248098938	6.333699747	6.654154997	6.428668958	6.299856518	6.148665143	6.274554381	6.244146008	6.248873304	6.349213416	6.400549398	6.24320628	6.271418372	6.322989882	6.457836643	6.362828648	6.279505572	6.391175202	6.404557088	6.467495479	6.379536278	6.214298451	6.288660158	6.260056511	6.31672943	6.29266253	6.199321946	6.348287461	6.316460492	6.275149631	6.257149209	6.267752147	6.291832252	6.362025032	6.329563619	6.272385562	6.246110025	6.321257667999999	6.234407463	6.309780328	6.296415332	6.276285679
17923	6.574336024	6.348782687	6.300436486	6.322870957	6.285216298	6.175429804	6.392839987	6.327911616	6.52391649	6.33530118	6.406680995	6.327065417	6.370595502	6.264339306	6.212039327	6.250006193	6.347787451	6.402261965	6.344401323	6.346829836	6.37377476	6.4166672	6.235744229	6.443539832	6.367279968	6.412009218	6.392330291	6.356975627	6.305876619	6.395045653	6.578424301	6.305280984	6.313903165	6.347216886	6.320980896	6.341301132	6.327978779	6.37596862	6.296943579	6.363065059	6.310732291	6.329338431	6.289636892	6.255949114	6.357849799	6.371154821	6.307107004	6.367585602	6.390124093	6.358051616	6.370968799	6.392673402	6.380769799	6.069586656	6.1361333920000005	6.104700318	6.103881593	6.248447752	6.152324971
17924	6.247418977000001	6.383639884	6.311402742	6.289254885	6.356682379	6.344966772	6.405665143	6.398144857	6.329274931	6.361669839	6.369518005	6.325918549	6.233880916	6.305434421	6.304857483	6.256151769	6.368355444	6.40531925	6.309657442	6.338445215	6.258287774	6.429490789	6.246156845	6.469888033	6.399373086	6.401615596	6.373192855	6.378307538	6.403126751	6.394720934	6.417305591	6.374057202	6.348336058	6.378129527	6.346937802	6.461147672	6.423083161	6.335458768	6.32711536	6.608050554	6.417394289	6.505317729	6.396529542	6.378311554	6.492184493	6.532567624	6.420632515	6.382162058	6.495302776	6.384120995	6.447366563	6.473588387	6.38013318	6.380559005	6.3532779679999996	6.392267105	6.360755085	6.291481749	6.360136385
17925	6.269655742	6.405917129	6.416735824	6.410974306	6.374362477	6.412572284	6.50653423	6.451635097	6.376943983	6.495780826	6.435961637	6.435487072	6.44421519	6.41797892	6.382718333	6.535017609	6.454043954	6.620819953	6.459435625	6.439712431	6.465513145	6.404873144	6.423150468	6.470169874	6.480652437	6.499084976	6.447732284	6.496659368	6.520136227	6.487044098	6.510885633	6.48565031	6.431078592	6.447053664	6.419414633	6.497099794	6.47460871	6.408530374	6.468998042	6.449558586	6.686414062	6.465453851	6.554025539	6.408439879	6.467821842	6.530167918	6.544903491	6.468472328	6.395020357	6.415416286	6.434010956	6.460569758	6.350623323	6.409727076	6.463509123	6.475879528	6.378503976	6.444466807	6.515337381
17926	6.504556514	6.267016931	6.350697522	6.335686739	6.252114518	6.282612474	6.27180177	6.326044844	6.254238052	6.261211982	6.320461455	6.232903712	6.290696776	6.252018907	6.249921267	6.271384523	6.246536198	6.280416801	6.236005616	6.270235056	6.276939195	6.240070209	6.201920268	6.33263915	6.362954173	6.31290523	6.323183449	6.175402	6.254898882	6.315775219	6.334669812	6.319403005	6.264807764	6.351016915	6.347056693	6.334163546	6.321347856	6.338362346	6.306771979	6.300721788	6.318770957	6.220703158	6.154356966	6.161072186	6.267035923	6.326830634	6.300444289	6.350149727	6.378310456	6.272458222	6.327090641	6.287064434	6.285495236	6.306589145	6.306601427	6.245688531	6.258919175	6.28804408	6.295251448
17927	8.833771291	8.758137173	8.950733577	9.343608227	8.324445314	8.254943644	7.7477106	8.747948671	8.519487746	8.375449505	8.76480115	9.281756313	9.018427651	8.048933279	8.218338085	8.965372678	8.694088907	8.930125026	9.007793898	9.7982656	8.492565141	9.575614334	9.936058256	9.414112966	8.514578244	9.067194538	9.465141466	8.270523167	8.040952721	8.45898649	8.745375621	9.21666806	8.599310919	8.215249726	10.32030471	9.326876295	8.717977059	9.007336025	9.155950327	9.198093927	8.889606278	8.724691364	8.10685101	8.255913669	8.55160353	7.893230991	8.226431537	8.682493723	9.122625415	8.673585002	8.227714572	8.844105556	8.20891408	9.077280915	8.915153372	7.631368774	8.894033632	9.122832453	9.193713148
17928	7.190558147000001	6.399470517	6.415147724	6.583790937	6.30928546	6.531680678	6.361403483	6.796054666	6.828201319	6.761230751	6.574950889	6.387476078	6.601282815	6.639108586	6.462838969	6.540222606	6.541612827	6.841212622	6.70514943	6.82572956	6.44997691	6.935212874	6.681926699	6.398136301	6.527998452	6.533907695	6.411096171	6.634030006	7.096150051	6.774859776	6.334899461	6.615190415	6.392838453	6.837747313	6.670585927	6.339088972	6.333884586	6.418838074	6.842882577	6.369896731	6.706800974	6.85698518	6.354470401	6.337779357	6.447881527	6.331447994	7.12598871	6.6135668	6.461712077	6.498587609	6.341984908	6.314711515	6.305453943	6.551050401	6.829187623999999	6.73306026	6.457650391	6.384651789	6.659562266
17929	6.355072853999999	6.815679693	6.584733338	6.602404139	6.630927252	6.59500991	6.642653532	6.732094894	6.58001484	6.579335496	6.875594032	6.524896818	6.457495212	6.432608564	6.453986833	6.596967319	6.440502353	6.52923421	6.760702945	6.530068081	6.633131942	6.752438351	6.826482162	6.788696785	6.602561527	6.647645164	6.859340232	6.553643249	6.592746825	7.199384034	6.559134128	6.484501554	6.553349467	6.625617915	6.536122727	6.788487825	6.710587378	7.03772296	6.662541849	6.891761449	6.5803993	6.806828884	6.674752125	6.588881739	6.655453297	6.734380253	6.576831372	6.511143593	6.706764993	6.733109932	6.872824384	6.960793781	6.69594232	6.457103954	6.4495677879999995	6.52259322	7.197938284	6.826253949	6.854047028
17930	6.577940752000001	6.757925344	6.711388735	6.740011257	6.543163632	6.491865368	6.716506402	6.537715386	6.60216654	6.642068893	6.511012655	6.635765421	6.689432454	6.707873681	6.635138386	6.859393086	6.690411188	6.863764583	6.785692619	6.85770058	6.643061958	6.534297951	6.847442552	6.569246047	6.856911828	6.504932021	6.910408904	6.998005099	6.444644701	6.368061043	6.651561022	6.855053782	6.273776527	6.359704374	6.951007724	6.83081651	6.914009458	6.664504648	6.961270874	6.730803968	6.80634766	6.831638179	6.207646274	6.363295662	6.271384101	6.416306736	6.51339525	6.503849409	6.470170135	6.451703509	6.286669219	6.292990116	6.388991801	6.644491723	6.729375098999999	6.289000377	6.245507672	6.367548143	6.424049381
17931	6.66927825	6.391743248	6.406742982	6.431147584	6.343256005	6.32604877	6.463885528	6.324831357	6.286806227	6.334598503	6.399132581	6.363362484	6.44718077	6.407499984	6.426477404	6.392083922	6.5366239	6.45599948	6.36648811	6.413594553	6.463947588	6.473521998	6.246674269	6.520450066	6.462280571	6.506452219	6.442837443	6.399179695	6.498290853	6.488374248	6.673083768	6.54302003	6.539926694	6.557115848	6.516650973	6.429271826	6.616787217	6.52804261	6.389395082	6.781794216	6.435606877	6.433127839	6.38768611	6.333029328	6.454629687	6.444415174	6.499391663	6.435464254	6.521180966	6.441649735	6.558923669	6.474719219	6.438838196	6.397658951	6.184799162000001	6.165797693	6.024905239	6.147188576	6.611257076
17932	6.679848412999999	6.534028668	6.505279253	6.819785724	6.504138772	6.51971445	6.50957915	6.692725612	6.726670341	6.539592227	7.202021462	6.40251944	6.529615158	6.482963298	6.462606805	6.508829352	6.323940387	6.520234472	6.591463985	6.579962859	6.58854889	6.594007378	6.444506464	6.716720819	6.640307549	6.882467442	6.657849496	6.505394962	6.59330645	6.714855282	6.620541646	6.503241848	6.589902696	6.634280982	6.519829928	6.64347105	6.653129781	6.624731357	6.526729598	6.598021979	6.566882466	6.607520935	6.56334187	6.480040361	6.672910642	6.60972555	6.558559492	6.516839906	6.708926921	6.6392782	6.786235616	6.80414251	6.591766412	6.288346406	6.268741242000001	6.369516195	6.475110179	6.415929862	6.886998961
17933	6.350881406	6.691324817	6.692284402	6.630879997	6.616797123	6.742289662	6.592665918	6.532245604	6.554991077	6.575559029	6.535754859	6.670102845	6.562434341	6.741775123	6.59093761	6.811257891	6.640459697	6.655433741	6.613888748	6.623607666	6.604160833	6.525007776	6.572194212	6.631048176	6.792249149	6.891627316	6.766946637	6.73056343	6.629267344	6.543971152	6.572549676	6.653982747	6.483801837	6.533347163	6.674799765	6.823023832	6.74897188	6.773291684	6.651332486	6.673388614	6.845584883	6.64158913	6.550720308	6.520813248	6.460379913	7.114693939	6.84748744	6.635443633	6.491732468	6.595220417	6.556029089	6.505214479	6.570972281	6.673550249	6.785502618	6.615305497	6.454582671	6.862086662	6.668427431
17934	6.328766456	6.7225164	6.649321492	6.632758459	6.625427364	6.615705505	6.679154636	6.723450744	6.595351928	6.616895211	6.705901651	6.661175868	6.610174634	6.600095909	6.613063005	6.634767651	6.674134586	6.66131503	6.688442224	6.647108194	6.73395175	6.761256598	6.525698951	6.817323695	6.712371903	6.709783704	6.704916497	6.670704689	6.742208909	6.772011197	6.78605399	6.714395018	6.794114039	6.817374458	6.711707457	6.718322015	6.678105277	6.646727748	6.580468234	6.714160982	6.67522916	6.675573706	7.008205162	6.662445716	6.98407351	6.839119476	6.688697441	6.957777799	6.862607996	6.722131268	6.959100322	6.901633681	6.653972324	6.664840728	6.57404697	6.67189876	6.653562434	6.778559909	6.701811366
